retailer,estimated_tires,actual_date,registration_number,name_of_business,contact_person,location,mailing_address,city,province,postal_code,phone_number,fax_number,county,km,time,round_trip_km,round_trip_time,round_trip_cost,latitude,longitude
2626,200,12/28/2022,2626.0,Centre du Pneu (2004) Enrg.,Hector Paulin,3361 rue Principale,3361 rue Principale,Tracadie-Sheila,NB,E1X 1A4,(506) 395-5903,(506) 393-0814,3,233.563,2.832777777777778,467.126,5.665555555555556,1149.8333333333333,47.5234453,-64.91080760000001
1884,450,6/13/2022,1884.0,Manfred's Auto & Truck Ltd.,Lori Knappe,4531 Heritage Drive,4531 Heritage Drive,Tracy,NB,E5L 1C3,(506) 368-7821,,13,87.961,1.1630555555555555,175.922,2.326111111111111,648.9166666666666,45.6737796,-66.6658617
1884,450,6/13/2022,1884.0,Manfred's Auto & Truck Ltd.,Lori Knappe,4531 Heritage Drive,4531 Heritage Drive,Tracy,NB,E5L 1C3,(506) 368-7821,,13,87.961,1.1630555555555555,175.922,2.326111111111111,648.9166666666666,45.6737796,-66.6658617
1884,450,9/16/2022,1884.0,Manfred's Auto & Truck Ltd.,Lori Knappe,4531 Heritage Drive,4531 Heritage Drive,Tracy,NB,E5L 1C3,(506) 368-7821,,13,87.961,1.1630555555555555,175.922,2.326111111111111,648.9166666666666,45.6737796,-66.6658617
1884,500,2/9/2023,1884.0,Manfred's Auto & Truck Ltd.,Lori Knappe,4531 Heritage Drive,4531 Heritage Drive,Tracy,NB,E5L 1C3,(506) 368-7821,,13,87.961,1.1630555555555555,175.922,2.326111111111111,648.9166666666666,45.6737796,-66.6658617
3021,100,1/25/2023,3021.0,Pinet Auto Service,Yvon Pinet,151 Chemin St-Amateur,151 Chemin St-Amateur,Trudel,NB,E8R 1N9,(506) 764-2043,,3,259.318,3.0705555555555555,518.636,6.141111111111111,1221.1666666666667,47.68806,-65.1425299
3415,300,9/13/2022,3415.0,SHS Auto,Steve Spudik,46 Burrell Road,46 Burrell Road,Turtle Creek,NB,E1J 1S6,(506) 388-2865,,14,150.503,1.755,301.006,3.51,826.5,46.0170656,-64.8641336
2583,0,5/5/2022,2583.0,Hunter Lake Discount Tire,Kevin White,81 Hunter Lake Rd.,81 Hunter Lake Rd.,Upper Golden Grove,NB,E2S 3B3,(506) 847-5423,,15,161.599,1.8877777777777776,323.198,3.775555555555556,866.3333333333334,45.39281510000001,-65.8952472
2583,0,6/20/2022,2583.0,Hunter Lake Discount Tire,Kevin White,81 Hunter Lake Rd.,81 Hunter Lake Rd.,Upper Golden Grove,NB,E2S 3B3,(506) 847-5423,,15,161.599,1.8877777777777776,323.198,3.775555555555556,866.3333333333334,45.39281510000001,-65.8952472
2583,0,8/3/2022,2583.0,Hunter Lake Discount Tire,Kevin White,81 Hunter Lake Rd.,81 Hunter Lake Rd.,Upper Golden Grove,NB,E2S 3B3,(506) 847-5423,,15,161.599,1.8877777777777776,323.198,3.775555555555556,866.3333333333334,45.39281510000001,-65.8952472
2583,0,9/19/2022,2583.0,Hunter Lake Discount Tire,Kevin White,81 Hunter Lake Rd.,81 Hunter Lake Rd.,Upper Golden Grove,NB,E2S 3B3,(506) 847-5423,,15,161.599,1.8877777777777776,323.198,3.775555555555556,866.3333333333334,45.39281510000001,-65.8952472
2583,0,11/9/2022,2583.0,Hunter Lake Discount Tire,Kevin White,81 Hunter Lake Rd.,81 Hunter Lake Rd.,Upper Golden Grove,NB,E2S 3B3,(506) 847-5423,,15,161.599,1.8877777777777776,323.198,3.775555555555556,866.3333333333334,45.39281510000001,-65.8952472
2618,150,9/19/2022,2618.0,Kitchen's Auto Body Repair Ltd.,Arthur Kitchen,11 Lillian Lane,11 Lillian Lane,Upper Kingsclear,NB,E3E 1R2,(506) 363-5910,(506) 363-5453,10,79.451,1.018333333333333,158.902,2.036666666666666,605.5000000000001,45.89257449999999,-66.8993674
1614,700,7/13/2022,1614.0,**DELETED** Garage Serge,Serge Jolicoeur,1299 ch. Val D'Amour,1299 ch. Val-d'Amour,Val D'Amour,NB,E3N 5M5,(506) 759-9942,,5,340.35,3.690555555555556,680.7,7.381111111111111,1407.1666666666663,47.952613,-66.6793607
1614,1200,12/12/2022,1614.0,**DELETED** Garage Serge,Serge Jolicoeur,1299 ch. Val D'Amour,1299 ch. Val-d'Amour,Val D'Amour,NB,E3N 5M5,(506) 759-9942,,5,340.35,3.690555555555556,680.7,7.381111111111111,1407.1666666666663,47.952613,-66.6793607
2771,300,10/18/2022,2771.0,Donald Brideau Salvage Enr.,Donald Brideau,1770 ch. Val Doucet,1770 ch. Val Doucet,Val Doucet,NB,E8R 1Z9,(506) 764-3286,,3,246.076,2.946388888888889,492.152,5.892777777777778,1183.9166666666667,47.6132165,-65.2049096
2849,200,9/5/2022,2849.0,VLB Alrite Auto Ltd,Karen Nevers,5 Alwright Court,5 Alwright Court,Waterville,NB,E7K 1W5,(506) 375-8287,,2,169.401,1.773611111111111,338.802,3.547222222222222,832.0833333333334,46.2860883,-67.5805709
3375,100,6/30/2023,3375.0,TDT Small Engine Repairs,Trevor Taylor,22 Route 385,22 Route 385,Weaver,NB,E7G 3H8,(506) 477-0822,,9,202.497,2.720833333333333,404.994,5.441666666666666,1116.25,46.9317323,-67.41302449999999
1367,200,12/16/2022,1367.0,Frank L. Steeves Ltd.,Robert Smith,2440 Route 114,2440 Route 114,Weldon,NB,E4H 4R4,(506) 734-2932,,14,173.625,2.0330555555555554,347.25,4.066111111111111,909.9166666666666,45.9503542,-64.6760567
2332,700,9/5/2023,2332.0,Coastline Auto Repair,Russell Calder,715 North Rd.,715 North Rd.,Welshpool,NB,E5E 1C7,(506) 752-2547,,8,267.312,3.3408333333333333,534.624,6.681666666666667,1302.25,44.9132865,-66.9476293
1008,200,10/7/2022,1008.0,Connell Chrysler Ltd.,Ted Kitchen,323 Connell Street,323 Connell Street,Woodstock,NB,E7M 5E7,(506) 328-9243,(506) 328-4969,2A,157.206,1.6841666666666666,314.412,3.368333333333333,805.25,46.1644914,-67.5959127
1150,100,5/13/2022,1150.0,Wonder Muffler,Charles Scott,411 Connell Rd.,411 Connell Rd.,Woodstock,NB,E7M 5G5,(506) 328-8777,(506) 328-4901,2A,156.358,1.6725,312.716,3.345,801.7500000000001,46.17126630000001,-67.60616689999999
1150,200,8/12/2022,1150.0,Wonder Muffler,Charles Scott,411 Connell Rd.,411 Connell Rd.,Woodstock,NB,E7M 5G5,(506) 328-8777,(506) 328-4901,2A,156.358,1.6725,312.716,3.345,801.7500000000001,46.17126630000001,-67.60616689999999
1150,200,9/6/2022,1150.0,Wonder Muffler,Charles Scott,411 Connell Rd.,411 Connell Rd.,Woodstock,NB,E7M 5G5,(506) 328-8777,(506) 328-4901,2A,156.358,1.6725,312.716,3.345,801.7500000000001,46.17126630000001,-67.60616689999999
1150,150,11/11/2022,1150.0,Wonder Muffler,Charles Scott,411 Connell Rd.,411 Connell Rd.,Woodstock,NB,E7M 5G5,(506) 328-8777,(506) 328-4901,2A,156.358,1.6725,312.716,3.345,801.7500000000001,46.17126630000001,-67.60616689999999
1326,0,4/29/2022,1326.0,Corey Ford,Valerie Taylor,336 Connell Street,336 Connell Street,Woodstock,NB,E7M 6B5,(506) 328-8828,(506) 328-8566,2A,156.993,1.688611111111111,313.986,3.377222222222222,806.5833333333334,46.16634860000001,-67.5950076
1326,800,6/3/2022,1326.0,Corey Ford,Valerie Taylor,336 Connell Street,336 Connell Street,Woodstock,NB,E7M 6B5,(506) 328-8828,(506) 328-8566,2A,156.993,1.688611111111111,313.986,3.377222222222222,806.5833333333334,46.16634860000001,-67.5950076
1326,0,8/11/2022,1326.0,Corey Ford,Valerie Taylor,336 Connell Street,336 Connell Street,Woodstock,NB,E7M 6B5,(506) 328-8828,(506) 328-8566,2A,156.993,1.688611111111111,313.986,3.377222222222222,806.5833333333334,46.16634860000001,-67.5950076
1830,600,5/6/2022,1830.0,Wright's Esso Service,Jeff Wright,500 Main Street,500 Main Street,Woodstock,NB,E7M 2C2,(506) 328-2329,,2A,151.091,1.6705555555555556,302.182,3.341111111111111,801.1666666666666,46.144171,-67.575998
1830,250,7/13/2022,1830.0,Wright's Esso Service,Jeff Wright,500 Main Street,500 Main Street,Woodstock,NB,E7M 2C2,(506) 328-2329,,2A,151.091,1.6705555555555556,302.182,3.341111111111111,801.1666666666666,46.144171,-67.575998
1830,125,12/13/2022,1830.0,Wright's Esso Service,Jeff Wright,500 Main Street,500 Main Street,Woodstock,NB,E7M 2C2,(506) 328-2329,,2A,151.091,1.6705555555555556,302.182,3.341111111111111,801.1666666666666,46.144171,-67.575998
1861,200,12/15/2022,1861.0,Valley Honda,Michael Schofield,329 Connell Rd.,329 Connell Rd.,Woodstock,NB,E7M 5G5,(506) 328-6648,,2A,157.203,1.6944444444444444,314.406,3.388888888888889,808.3333333333334,46.1653057,-67.59590949999999
2656,0,1/27/2022,2656.0,Coast Tire & Auto Service Ltd.,Paulette Price,283 Connell St.,283 Connell St.,Woodstock,NB,E7M 1L3,(506) 325-4030,(506) 674-9666,2A,157.669,1.6933333333333334,315.338,3.3866666666666667,808.0,46.1605239,-67.593035
2656,150,3/21/2022,2656.0,Coast Tire & Auto Service Ltd.,Paulette Price,283 Connell St.,283 Connell St.,Woodstock,NB,E7M 1L3,(506) 325-4030,(506) 674-9666,2A,157.669,1.6933333333333334,315.338,3.3866666666666667,808.0,46.1605239,-67.593035
2656,0,6/14/2022,2656.0,Coast Tire & Auto Service Ltd.,Paulette Price,283 Connell St.,283 Connell St.,Woodstock,NB,E7M 1L3,(506) 325-4030,(506) 674-9666,2A,157.669,1.6933333333333334,315.338,3.3866666666666667,808.0,46.1605239,-67.593035
2656,0,8/23/2022,2656.0,Coast Tire & Auto Service Ltd.,Paulette Price,283 Connell St.,283 Connell St.,Woodstock,NB,E7M 1L3,(506) 325-4030,(506) 674-9666,2A,157.669,1.6933333333333334,315.338,3.3866666666666667,808.0,46.1605239,-67.593035
2656,500,10/25/2022,2656.0,Coast Tire & Auto Service Ltd.,Paulette Price,283 Connell St.,283 Connell St.,Woodstock,NB,E7M 1L3,(506) 325-4030,(506) 674-9666,2A,157.669,1.6933333333333334,315.338,3.3866666666666667,808.0,46.1605239,-67.593035
2656,1000,12/11/2022,2656.0,Coast Tire & Auto Service Ltd.,Paulette Price,283 Connell St.,283 Connell St.,Woodstock,NB,E7M 1L3,(506) 325-4030,(506) 674-9666,2A,157.669,1.6933333333333334,315.338,3.3866666666666667,808.0,46.1605239,-67.593035
2980,25,6/16/2022,2980.0,AYR Motor Express Inc.,Ralph Boyd,46 Poplar Street,46 Poplar Street,Woodstock,NB,E7M 4G2,(506) 328-0444,,2A,151.021,1.6302777777777775,302.042,3.2605555555555554,789.0833333333333,46.128509,-67.6126761
3408,500,3/16/2022,3408.0,M&D Bryen Enterprises Ltd. (Canadian Tire),Allen Plant,388 Connell Street,388 Connell Street,Woodstock,NB,E7M 5G9,(506) 328-3354,,2A,156.603,1.7030555555555555,313.206,3.406111111111111,810.9166666666666,46.1708832,-67.59890159999999
3408,0,4/21/2022,3408.0,M&D Bryen Enterprises Ltd. (Canadian Tire),Allen Plant,388 Connell Street,388 Connell Street,Woodstock,NB,E7M 5G9,(506) 328-3354,,2A,156.603,1.7030555555555555,313.206,3.406111111111111,810.9166666666666,46.1708832,-67.59890159999999
3408,400,6/9/2022,3408.0,M&D Bryen Enterprises Ltd. (Canadian Tire),Allen Plant,388 Connell Street,388 Connell Street,Woodstock,NB,E7M 5G9,(506) 328-3354,,2A,156.603,1.7030555555555555,313.206,3.406111111111111,810.9166666666666,46.1708832,-67.59890159999999
3408,300,7/20/2022,3408.0,M&D Bryen Enterprises Ltd. (Canadian Tire),Allen Plant,388 Connell Street,388 Connell Street,Woodstock,NB,E7M 5G9,(506) 328-3354,,2A,156.603,1.7030555555555555,313.206,3.406111111111111,810.9166666666666,46.1708832,-67.59890159999999
3408,1000,10/3/2022,3408.0,M&D Bryen Enterprises Ltd. (Canadian Tire),Allen Plant,388 Connell Street,388 Connell Street,Woodstock,NB,E7M 5G9,(506) 328-3354,,2A,156.603,1.7030555555555555,313.206,3.406111111111111,810.9166666666666,46.1708832,-67.59890159999999
3408,600,11/14/2022,3408.0,M&D Bryen Enterprises Ltd. (Canadian Tire),Allen Plant,388 Connell Street,388 Connell Street,Woodstock,NB,E7M 5G9,(506) 328-3354,,2A,156.603,1.7030555555555555,313.206,3.406111111111111,810.9166666666666,46.1708832,-67.59890159999999
3408,800,1/25/2023,3408.0,M&D Bryen Enterprises Ltd. (Canadian Tire),Allen Plant,388 Connell Street,388 Connell Street,Woodstock,NB,E7M 5G9,(506) 328-3354,,2A,156.603,1.7030555555555555,313.206,3.406111111111111,810.9166666666666,46.1708832,-67.59890159999999
3000,300,8/1/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,50,10/8/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,0,10/12/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,160,10/28/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,51,11/18/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,2000,7/21/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,1000,9/14/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,326,6/16/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,100,8/1/2023,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,100,4/25/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,100,7/28/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,70,5/31/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,1000,7/21/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,60,2/16/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,0,3/15/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,50,12/17/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,115,4/13/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,100,4/1/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,150,8/17/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,80,5/13/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,14,12/15/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,0,5/25/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,0,10/28/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,2000,10/29/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,0,7/11/2022,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,60,12/6/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
3000,700,12/17/2021,3000.0,One time pickups,,,,,NB,,,,var,,,,,,,
2792,450,1/12/2022,2792.0,Chaleur Regional Service Commission,Jocelyne Hackey,1300 Route 360,1300 Route 360,Allardville,NB,E8L 1H5,(506) 542-2696,,3,218.243,2.5116666666666667,436.486,5.023333333333333,1053.5,47.45141659999999,-65.6063772
1260,100,1/5/2022,1260.0,Central Garage Ltd.,Rober Cormier,76 rue Notre Dame,76 rue Notre Dame,Atholville,NB,E3N 3Z2,(506) 753-7731,(506) 753-6597,5,337.015,3.631388888888889,674.03,7.262777777777778,1389.4166666666667,47.9967312,-66.7082148
1424,400,12/16/2021,1424.0,Loubert Station Service Ltd.,Serge Loubert,386 Rue Notre Dame,386 Rue Notre Dame,Atholville,NB,E3N 4A2,(506) 789-0201,(506) 789-0528,4A,339.27,3.674166666666667,678.54,7.348333333333334,1402.25,47.9840615,-66.7351992
1600,0,10/12/2021,1600.0,Canadian Tire (Gestion P. Girard),Lise Cormier,384 Val d'amour Rd.,384 Val D'Amour Rd.,Atholville,NB,E3N 4E3,(506) 789-0220,(506) 789-0221,5,337.166,3.647777777777778,674.332,7.295555555555556,1394.3333333333333,47.9923913,-66.70084059999999
1600,0,11/1/2021,1600.0,Canadian Tire (Gestion P. Girard),Lise Cormier,384 Val d'amour Rd.,384 Val D'Amour Rd.,Atholville,NB,E3N 4E3,(506) 789-0220,(506) 789-0221,5,337.166,3.647777777777778,674.332,7.295555555555556,1394.3333333333333,47.9923913,-66.70084059999999
1600,0,12/16/2021,1600.0,Canadian Tire (Gestion P. Girard),Lise Cormier,384 Val d'amour Rd.,384 Val D'Amour Rd.,Atholville,NB,E3N 4E3,(506) 789-0220,(506) 789-0221,5,337.166,3.647777777777778,674.332,7.295555555555556,1394.3333333333333,47.9923913,-66.70084059999999
2264,0,11/1/2021,2264.0,Generation Hyundai,Shelley Grimes,3 Jagoe St.,3 Jagoe St.,Atholville,NB,E3N 5C2,(506) 753-8224,,5,336.115,3.628888888888889,672.23,7.257777777777778,1388.6666666666667,47.9935025,-66.7030006
1807,300,7/5/2022,1807.0,Avondale Auto Service,David Walton,340 White Road,340 White Road,Avondale,NB,E7K 1Y5,(506) 375-8769,,2,175.517,1.9113888888888888,351.034,3.8227777777777776,873.4166666666666,46.31454,-67.64546
3409,450,12/14/2021,3409.0,DD Entreprise,Daniel Duguay,1680 chemin baie du petit Pokemouche,1680 chemin baie du petit Pokemouche,Baie du Petit Pokemouche,NB,E8S 2Y6,(506) 336-2642,,3,262.907,3.193611111111111,525.814,6.387222222222222,1258.0833333333333,47.7080946,-64.728639
2031,50,5/31/2022,2031.0,Baker Brook Garage Ltée,Eric,3837 rue Principale,3837 rue Principale,Baker Brook,NB,E7A 1V1,(506) 740-3136,,9,345.492,3.578055555555556,690.984,7.156111111111112,1373.416666666667,47.2982618,-68.5192622
1372,600,2/1/2022,1372.0,Landry Tire Shop,Roch Landry,758 Ave. des Pionniers,758 Ave des Pionniers,Balmoral,NB,E8E 1E4,(506) 826-2061,(506) 826-2061,5,311.877,3.4094444444444445,623.754,6.818888888888889,1322.8333333333333,47.9784144,-66.4197975
2668,125,11/8/2021,2668.0,Mecanik SJP,Serge Pelletier,2710 ave des Pionniers,2710 ave des Pionniers,Balmoral,NB,E8E 1G6,(506) 826-3653,(506) 826-2631,5,320.807,3.546111111111111,641.614,7.092222222222222,1363.8333333333333,47.94955849999999,-66.5317283
2668,100,1/28/2022,2668.0,Mecanik SJP,Serge Pelletier,2710 ave des Pionniers,2710 ave des Pionniers,Balmoral,NB,E8E 1G6,(506) 826-3653,(506) 826-2631,5,320.807,3.546111111111111,641.614,7.092222222222222,1363.8333333333333,47.94955849999999,-66.5317283
3348,600,1/28/2022,3348.0,Kevin Savoie Auto Services,Kevin Savoie,596 rue Drapeau,596 rue Drapeau,Balmoral,NB,E8E 1K7,(506) 874-0821,,5,311.268,3.428333333333333,622.536,6.8566666666666665,1328.4999999999998,47.9637948,-66.38609199999999
2529,400,11/23/2021,2529.0,Elze Service Station Inc.,Stephen Boutilier,7749 St. Paul St.,7749 St. Paul St.,Bas-Caraquet,NB,E1W 1A9,(506) 727-3144,(506) 726-6349,3,272.377,3.2830555555555554,544.754,6.566111111111111,1284.9166666666663,47.80133,-64.86497000000001
2529,400,12/20/2021,2529.0,Elze Service Station Inc.,Stephen Boutilier,7749 St. Paul St.,7749 St. Paul St.,Bas-Caraquet,NB,E1W 1A9,(506) 727-3144,(506) 726-6349,3,272.377,3.2830555555555554,544.754,6.566111111111111,1284.9166666666663,47.80133,-64.86497000000001
1346,200,12/1/2021,1346.0,Hatheway Limited,Johanne Martin,1030 St. Anne Street,1030 St. Anne Street,Bathurst,NB,E2A 6X2,(506) 546-4464,(506) 546-0894,3,235.391,2.644722222222222,470.782,5.289444444444444,1093.4166666666667,47.6256274,-65.69261070000002
1390,0,10/7/2021,1390.0,C.T.R. Tire NB Ltd.,Fancine Aube,1870 King Ave,P.O. Box 204,Bathurst,NB,E2A 3Z2,(506) 546-4145,(506) 546-4145,3,229.997,2.565,459.994,5.13,1069.5,47.599038,-65.6576986
1390,0,12/1/2021,1390.0,C.T.R. Tire NB Ltd.,Fancine Aube,1870 King Ave,P.O. Box 204,Bathurst,NB,E2A 3Z2,(506) 546-4145,(506) 546-4145,3,229.997,2.565,459.994,5.13,1069.5,47.599038,-65.6576986
1390,0,12/8/2021,1390.0,C.T.R. Tire NB Ltd.,Fancine Aube,1870 King Ave,P.O. Box 204,Bathurst,NB,E2A 3Z2,(506) 546-4145,(506) 546-4145,3,229.997,2.565,459.994,5.13,1069.5,47.599038,-65.6576986
1885,0,11/2/2021,1885.0,Canadian Tire (A&B Deschenes Sales Ltd),Andre Deschenes,520 St. Peter Ave.,520 St. Peter Ave.,Bathurst,NB,E2A 2Y7,(506) 547-8120,(506) 547-8131,3,234.527,2.705277777777778,469.054,5.410555555555556,1111.5833333333333,47.6305072,-65.6648386
1885,0,1/20/2022,1885.0,Canadian Tire (A&B Deschenes Sales Ltd),Andre Deschenes,520 St. Peter Ave.,520 St. Peter Ave.,Bathurst,NB,E2A 2Y7,(506) 547-8120,(506) 547-8131,3,234.527,2.705277777777778,469.054,5.410555555555556,1111.5833333333333,47.6305072,-65.6648386
2364,60,12/1/2021,2364.0,Curt's Auto Repair Ltd.,Curtis Bennet,2525 St. Peter Ave.,2525 St. Peter Ave.,Bathurst,NB,E2A 7K3,(506) 545-7978,,3,240.363,2.713055555555556,480.726,5.426111111111111,1113.9166666666667,47.6636234,-65.6847733
3496,300,11/22/2021,3496.0,J.&J. Branch Contracting Ltd. (Bathurst Tire),Jansen Branch,2020 Industrial Drive,2020 Industrial Drive,Bathurst,NB,E2A 4W7,(506) 543-7686,,3,228.899,2.5661111111111112,457.798,5.132222222222223,1069.8333333333333,47.59979,-65.62474
3101,200,7/11/2022,3101.0,L. Bertin Ent. Ltd.0,Louis Bertin,490 Murray Ave.,490 Murray Ave.,Bathurst,NB,E2A 1T5,(506) 546-2155,,3,231.667,2.620277777777778,463.334,5.240555555555556,1086.0833333333337,47.6176044,-65.6496473
3105,200,12/1/2021,3105.0,JDI Hatheway Auto Ltd.,Paul Wood,1060 St. Anne St,1060 St. Anne St,Bathurst,NB,E2A 6X2,(506) 548-8988,,3,235.251,2.6294444444444443,470.502,5.2588888888888885,1088.8333333333333,47.6265716,-65.6947784
3485,1000,9/21/2021,3485.0,Averton Ventures Inc. (old Pneus du Boulevard),Morgan Coombs,2464 St. Peter Avenue,2464 St. Peter Avenue,Bathurst,NB,E2A 7K2,(506) 544-0639,,3,240.266,2.711388888888889,480.532,5.422777777777778,1113.4166666666667,47.66315420000001,-65.6835041
3485,0,1/20/2022,3485.0,Averton Ventures Inc. (old Pneus du Boulevard),Morgan Coombs,2464 St. Peter Avenue,2464 St. Peter Avenue,Bathurst,NB,E2A 7K2,(506) 544-0639,,3,240.266,2.711388888888889,480.532,5.422777777777778,1113.4166666666667,47.66315420000001,-65.6835041
2327,500,2/10/2022,2327.0,Baxter's Corner Auto Repair,Wayne Wood,5 Lackie Lane,5 Lackie Lane,Baxter's Corner,NB,E2F 2N3,(506) 696-5445,,12,128.935,1.8502777777777777,257.87,3.7005555555555554,855.0833333333333,45.385649,-65.8174186
3336,100,2/2/2022,3336.0,Stockford Reefer Services Inc.,Matthew,7 Aubrie Court,7 Aubrie Court,Beardsley,NB,E7M 0H3,(506) 325-4108,,2A,150.875,1.6197222222222225,301.75,3.239444444444445,785.9166666666667,46.125339,-67.609815
3510,100,4/29/2022,3510.0,Laskey Logging Inc.,Nicole Blacklock,10 Elm Lane,10 Elm Lane,Beardsley,NB,E7M 4E2,(506) 324-0515,,2A,151.561,1.6325,303.122,3.265,789.7500000000001,46.12039,-67.62205999999999
1726,175,1/20/2022,1726.0,Alignement Plus Ltée,Suzanne Doucet,722 rue Technologie,722 rue Technologie,Beresford,NB,E8K 2C4,(506) 542-1313,,3,243.981,2.7225,487.962,5.445,1116.75,47.70621999999999,-65.72322
2760,0,10/24/2021,2760.0,Southeast Regional Service Commission #7,Trina Young,2024 Route 128,2024 Route 128,Berry Mills,NB,E1C 8T6,(506) 877-1050,,6,144.556,1.5722222222222222,289.112,3.1444444444444444,771.6666666666666,46.1015333,-64.8880459
2760,0,1/28/2022,2760.0,Southeast Regional Service Commission #7,Trina Young,2024 Route 128,2024 Route 128,Berry Mills,NB,E1C 8T6,(506) 877-1050,,6,144.556,1.5722222222222222,289.112,3.1444444444444444,771.6666666666666,46.1015333,-64.8880459
2601,800,11/5/2021,2601.0,Arm' n Sons,Arman Richardson,1620 Route 11,1620 Route 11,Berryville,NB,E9G 4H6,(506) 776-8568,,1,180.251,2.120277777777778,360.502,4.240555555555556,936.0833333333334,47.14707199999999,-65.2528842
3196,125,10/26/2021,3196.0,Garage Renald Theriault,Renald Theriault,631 Blvd. des Acadiens,631 Blvd. des Acadiens,Bertrand,NB,E1W 1G5,(506) 727-5949,,3,265.721,3.161111111111111,531.442,6.322222222222222,1248.3333333333337,47.7441477,-65.07787809999999
3072,75,10/25/2021,3072.0,Sun Gro,Jason LeBlanc,6044 Route 126,6044 Route 126,Birch Ridge,NB,E4T 2C4,(506) 955-3098,,6,102.122,1.195277777777778,204.244,2.390555555555556,658.5833333333335,46.3214048,-65.12093999999999
